"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
82418,"Outlaw Justice",False,0,"en",1.0,"1999-01-24","In the tradition of THE WILD BUNCH and THE MAGNIFICENT SEVEN comes this fast paced, action filled western with unforgettable performances by an all star cast: Kris Kristofferson, Willie Nelson, Travis Tritt and Waylon Jennings. All hell breaks loose in this riveting story when a group of former outlaws with bad attitudes teams up to catch a killer with murder and revenge on his mind. After Tobey(Jennings), a retired member of the group, is brutally gunned down by a former member and killer, Clinton Reese, our band of reformed gunslingers, Lee (Nelson, Tarence (Kristofferson), and Dalton (Tritt), sets out on Clinton's Trail. They are joined by Tobeys reluctatant young son Bryce (Willett).",0.0,96.0,"Kris Kristofferson","Willie Nelson","Travis Tritt","Waylon Jennings","Chad Willett","Bill Corcoran","Gene Quintano","",""
115834,"Ten Tall Men",False,0,"en",2.0,"1951-10-26","Sgt. Mike Kincaid of the French Foreign Legion learns, from a Riff prisoner, that an attack will soon be made by the villainous Hussin on the Legion's outpost of Tarfa. Kincaid volunteers to lead nine other Legionnaires on a mission to delay Hussin's attack till reinforcements arrive. When he discovers that Hussin plans to marry Mahla, a girl from a rival tribe, in order to build a coalition against the French, Kincaid kidnaps Mahla. Hussin forcefully takes her back, but by now his planned attack on Tarfa is crumbling and Mahla has begun to fall in love with Kincaid.",0.0,97.0,"Burt Lancaster","Jody Lawrance","Gilbert Roland","Kieron Moore","George Tobias","Willis Goldbeck","Frank Davis","Roland Kibbee",""
41280,"Private Lessons",False,2800000,"en",14.0,"1981-08-21","Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.",26279000.0,87.0,"Sylvia Kristel","Howard Hesseman","Eric Brown","Meridith Baer","Pamela Jean Bryant","Alan Myerson","","",""
4972,"The Green Butchers",False,0,"da",11.0,"2003-03-08","The Green Butchers (Danish: De grønne slagtere) is a black comedy featuring two butchers, Svend ""Sweat"" and Bjarne, who start their own shop to get away from their arrogant boss. Cannibalism is soon introduced to the plot, and further complications arise due to the reappearance of Bjarne's mentally retarded twin brother Eigil.",0.0,100.0,"Line Kruse","Mads Mikkelsen","Nikolaj Lie Kaas","Nicolas Bro","Aksel Erhardtsen","Anders Thomas Jensen","Anders Thomas Jensen","",""
339792,"David Brent: Life on the Road",False,0,"en",7.0,"2016-08-19","A camera crew catches up with David Brent, the former star of the fictional British series, ""The Office"" as he now fancies himself a rockstar on the road.",0.0,96.0,"Ricky Gervais","Ben Bailey Smith","Rebecca Gethings","Jo Hartley","Andrew Brooke","Ricky Gervais","","",""
26125,"The Defender",False,0,"en",1.0,"2004-12-20","The global war on terror rages on. When a government official goes missing, Lance, a man with an impressive record of service to his country, finds himself protecting the man who embodies everything he has dedicated his life to fight against.",0.0,90.0,"Dolph Lundgren","Jerry Springer","Shakara Ledard","Thomas Lockyer","Caroline Lee-Johnson","Dolph Lundgren","","",""
76817,"A Journey into Bliss",False,0,"de",0.0,"2004-04-16","The film deals loosely with the adventures of the grizzled Gustav who captains a ship – a giant floating ‘snailboat’ – with a crew of talking animals and lumbering sailors in blackface. It unspools like a perverse children’s story book, all at once cuddly cute, grotesquely obscene and beyond absurd as normal narrative logic shatters, giving way to an episodic, free-associative structure that one critic likened to “cinematic memory association.” (joergbuttgereit.com)",0.0,73.0,"Jürgen Höhne","Jasmin Harnau","Holger Müller","Jörg Buttgereit","Harry Rowohlt","Wenzel Storch","","",""
31981,"Jim Jefferies: I Swear to God",False,0,"en",1.0,"2009-05-16","Jim Jefferies: I Swear to God: The easily offended might do best to avoid Jim Jefferies’ raunchy, rude humor (or at least imbibe the two-drink minimum beforehand), but the Australian-born comedian provides plenty of laughs for everyone else in this HBO special. In I Swear to God, Jefferies continues his patented brand of comedy that once got him punched by an audience member, discussing the idiocy of no-smoking signs, sluts vs. studs, and his father’s Holocaust jokes.",0.0,58.0,"Jim Jefferies","","","","","John Moffitt","","",""
324194,"7 Golden Monks",False,0,"it",0.0,"1966-02-08","Count Raimondo and his girlfriend Veronique return to Italy from Switzerland carrying with them a load of contraband cigarettes but, using the pretense of a kidnapping to cheat their supplier, they hide out in the convent run by his uncle Friar Hugh. In the same convent without anyone's knowledge, the bandit Lucky Marciano is also hiding out with a significant quantity of gold ingots stolen from the Swiss Federal Bank.",0.0,120.0,"Raimondo Vianello","Magda Konopka","Marc Lawrence","Silvio Bagolini","Riccardo Billi","Marino Girolami","Giovanni Grimaldi","",""
8290,"Don't Look Now: We're Being Shot At",False,0,"fr",14.0,"1966-12-07","During World War II, two French civilians and a downed English Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",0.0,132.0,"Bourvil","Louis de Funès","Terry-Thomas","Claudio Brook","Mike Marshall","Gérard Oury","Danièle Thompson","Gérard Oury",""
40897,"Zatôichi and the Chest of Gold",False,0,"ja",1.0,"1964-03-14","Ichi travels to the village of Itakura to pay his respects at the grave of Kichizo, a man he killed two years ago. When some tax money is stolen while in transit to the governor he is accused and sets out to find the money and clear his name.",0.0,83.0,"Shintarô Katsu","Shôgo Shimada","Mikiko Tsubouchi","Machiko Hasegawa","Tomisaburō Wakayama","Kazuo Ikehiro","","",""
382589,"Rock'n Roll",False,0,"fr",12.0,"2017-02-15","Guillaume Canet is told by a young co-star that he's no longer Rock'n' Roll and can't sell films anymore. He then tries to prove her wrong and gets help from his girlfriend, Marion Cotillard.",0.0,123.0,"Guillaume Canet","Marion Cotillard","Gilles Lellouche","Philippe Lefebvre","Camille Rowe","Guillaume Canet","Guillaume Canet","Rodolphe Lauga",""
41084,"Champagne For Caesar",False,0,"en",0.0,"1950-05-11","What happens when the man who knows everything goes on a quiz show that doubles your cash prize every time a you answer a question correctly? Beauregard Bottomly is that man &amp; what happens is you end up with 40 million dollars at stake.",0.0,99.0,"Ronald Colman","Celeste Holm","Vincent Price","Barbara Britton","Art Linkletter","Richard Whorf","","",""
10313,"The Men Who Stare at Goats",False,24000000,"en",11.0,"2009-10-17","A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",68729358.0,93.0,"George Clooney","Ewan McGregor","Jeff Bridges","Kevin Spacey","Robert Patrick","Grant Heslov","Peter Straughan","",""
9801,"Bridget Jones: The Edge of Reason",False,50000000,"en",14.0,"2004-11-10","Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",40203020.0,108.0,"Renée Zellweger","Hugh Grant","Colin Firth","Jim Broadbent","Gemma Jones","Beeban Kidron","Adam Brooks","Richard Curtis",""
215814,"Forbidden Ground",False,0,"en",4.0,"2013-08-16","Three British soldiers find themselves stranded in No Man's Land after a failed charge on the German Trenches. Set in France 1916.",0.0,95.0,"Johan Earl","Tim Pocock","Martin Copping","Denai Gracie","Sarah Mawbey","Johan Earl","","",""
90100,"Emergency Squad",False,0,"it",0.0,"1974-04-24","A ruthless Interpol agent goes after the man who killed his wife in Stelvio Massi's crime thriller. A gutsy robber named Marseilles (Gastone Moschin) pulls off a tricky heist, but he's no match for agent Ravelli (Tomas Milian), a maverick who can't control his bloodlust. And this time, it's personal: Years earlier, the daring thief murdered the operative's wife in cold blood.",0.0,95.0,"Tomás Milián","Gastone Moschin","Ray Lovelock","Mario Carotenuto","Stefania Casini","Stelvio Massi","Dardano Sacchetti","Adriano Bolzoni",""
10218,"Swingers",False,200000,"en",12.0,"1996-10-18","This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.",4505922.0,94.0,"Jon Favreau","Vince Vaughn","Ron Livingston","Patrick Van Horn","Alex Désert","Doug Liman","Jon Favreau","",""
171776,"Sparks",False,0,"en",6.0,"2013-03-01","A masked vigilante who discovers the dark side to heroism. Going after the nation's most notorious super criminal leaves Sparks' life and reputation in ruins.",0.0,90.0,"Chase Williamson","Ashley Bell","Clancy Brown","Jake Busey","William Katt","Todd Burrows","","",""
40352,"Warriors of the Year 2072",False,0,"it",0.0,"1984-01-28","In the future, two television networks compete for ratings by producing violent game shows. One network produces a modern day version of the Roman gladiators, only on motorcycles instead of chariots, and uses convicted murderers as the participants, The network decides it needs a champion for this sport, so they frame a constant winner from another game for murder, and place him on the show.",0.0,90.0,"Jared Martin","Fred Williamson","Renato Rossini","Eleonora Brigliadori","Cosimo Cinieri","Lucio Fulci","Dardano Sacchetti","Elisa Briganti",""
195590,"Collide",False,21500000,"en",57.0,"2016-08-04","An American backpacker gets involved with a ring of drug smugglers as their driver, and winds up on the run from his employers across Munich's autobahns.",4811525.0,98.0,"Nicholas Hoult","Felicity Jones","Anthony Hopkins","Ben Kingsley","Marwan Kenzari","Eran Creevy","","",""
425841,"Kathleen Madigan: Bothering Jesus",False,0,"en",0.0,"2016-11-10","Kathleen Madigan's stand up special.",0.0,71.0,"Kathleen Madigan","","","","","Lorene Machado","","",""
174316,"A Case of You",False,0,"en",10.0,"2013-11-06","Young writer Sam has a crush on Birdie, the cute and quirky barista at his local coffee shop. When his conventional attempts to woo her crash and burn, he takes his efforts online, creating an Internet profile embellished with all of the details that would make him Birdie’s dream guy. When the harebrained scheme is a surprise success and Birdie falls for his exaggerated alter ego, Sam must keep up the act or lose his dream girl forever.",4187.0,91.0,"Justin Long","Evan Rachel Wood","Keir O'Donnell","Busy Philipps","Sienna Miller","Kat Coiro","Justin Long","Keir O'Donnell",""
87908,"The Island 2: The Hunt for the Lost Treasure",False,0,"el",0.0,"2011-12-22","Ο Μπάμπης (Βλαδίμηρος Κυριακίδης), ο Άγης (Δημήτρης Τζουμάκης) και η Αφροδίτη (Ζέτα Δούκα) εκτίουν τις ποινές τους. Η μοίρα τα φέρνει έτσι που δύο μόλις ημέρες πριν την αποφυλάκιση, Μπάμπης και Αφροδίτη, γίνονται κατά λάθος μάρτυρες της εξομολόγησης ενός ετοιμοθάνατου βαρυποινίτη στον παπά Λάμπρο. Μαθαίνουν για την ύπαρξη ενός μεγάλου θησαυρού στο νησί, από τα χρόνια της τουρκοκρατίας, η θέση του οποίου υπάρχει σημειωμένη σε κάποιο χάρτη διαιρεμένου σε δύο κομμάτια.",0.0,109.0,"Vladimiros Kiriakidis","Mihalis Marinos","Dimitris Tzoumakis","Odysseas Papaspiliopoulos","Elissavet Konstantinidou","Antonis Aggelopoulos","","",""
