"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
54164,"Man of the East",False,0,"it",3.0,"1972-09-28","By his dying father's last wish Joe is sent to the Wild West to become a real guy. The dreamy young man despises guns and fights likes poems and prefers bicycles to horses. Now his three teachers footpads all of them shall teach him otherwise. This doesn't work until Joe has to defend himself against gunman Morton who's jealous of Joe's love to rancher Ohlsen's beautiful daughter.",0.0,115.0,"Terence Hill","Gregory Walcott","Yanti Somer","Dominic Barto","Harry Carey, Jr.","Enzo Barboni","Enzo Barboni","",""
50571,"Disciples of the 36th Chamber",False,0,"zh",2.0,"1985-05-17","Fong Sai Yuk's uninhibited arrogance toward a Manchu lord forces him to seek refuge in a Shaolin temple. Although abundantly trained in the martial arts, he is no match for Master San Te, the creator of the 36th Chamber of Shaolin, who constantly overpowers his younger, more agile disciples in matters of both body and mind. Exhausted by his frequent defeats, Fong seeks to escape his prison and crosses paths with a governor, who rewards him with a yellow robe granting immunity from any Manchu. But what are the governor's true intentions? Will Fong feed his foolish ego and betray the Shaolin Temple?",0.0,89.0,"Hsiao Ho","Gordon Liu Chia-Hui","Lily Li Li-Li","Jason Pai Piao","Liu Chia-Liang","Liu Chia-Liang","","",""
146679,"Backyard Dogs",False,0,"en",1.0,"2001-11-20","Two teenage boys aspire to win a backyard wrestling championship and a chance to appear on a national TV show.",0.0,96.0,"Scott Hamm","Bree Turner","Roger Fan","Torrey Dickinson","Eiji Ezaki","Robert Boris","","",""
40578,"The Sea Chase",False,0,"en",1.0,"1955-06-04","As the Second World War breaks out, German freighter captain Karl Ehrlich is about to leave Sydney, Australia with his vessel, the Ergenstrasse. Ehrlich, an anti-Nazi but proud German, hopes to outrun or out-maneuver the British warship pursuing him. Aboard his vessel is Elsa Keller, a woman Ehrlich has been ordered to return to Germany safely along with whatever secrets she carries. When Ehrlich's fiercely Nazi chief officer Kirchner commits an atrocity, the British pursuit becomes deadly.",0.0,117.0,"John Wayne","Lana Turner","David Farrar","James Arness","Tab Hunter","John Farrow","James Warner Bellah","John Twist",""
392961,"Adam Green's Aladdin",False,0,"en",1.0,"2016-04-15","In this retelling of the classic tale, Aladdin is an out of work indie-rock singer living in a video-game-world ruled by a perverted technology-obsessed Sultan.",0.0,80.0,"Adam Green","Alia Shawkat","Macaulay Culkin","Natasha Lyonne","Jack Dishel","Adam Green","","",""
9705,"Swordfish",False,102000000,"en",17.0,"2001-06-07","Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",147080413.0,99.0,"John Travolta","Hugh Jackman","Halle Berry","Don Cheadle","Sam Shepard","Dominic Sena","","",""
315,"Faster, Pussycat! Kill! Kill!",False,45000,"en",7.0,"1965-08-06","Three strippers seeking thrills encounter a young couple in the desert. After dispatching the boyfriend, they take the girl hostage and begin scheming on a crippled old man living with his two sons in the desert, reputedly hiding a tidy sum of cash. They become house guests of the old man and try and seduce the sons in an attempt to locate the money, not realizing that the old man has a few sinister intentions of his own.",0.0,83.0,"Tura Satana","Haji","Lori Williams","Sue Bernard","Stuart Lancaster","Russ Meyer","Russ Meyer","Jack Moran",""
377206,"Army Dog",False,0,"en",1.0,"2016-01-12","A brave Army dog returns to the U.S., where he helps his heroic handler bond with his resentful daughter on a camping trip despite danger lurking around every corner.",0.0,90.0,"Casper Van Dien","Grace Van Dien","Stelio Savante","Annemarie Pazmino","Craig R Sawyer","Ezra Kemp","","",""
24251,"I Want a Dog for Christmas, Charlie Brown",False,0,"en",2.0,"2003-12-09","Linus and Lucy's younger brother Rerun wants a dog for Christmas, and Snoopy's brother Spike may be the answer.",0.0,49.0,"Jimmy Bennett","Adam Taylor Gordon","Ashley Rose Orr","Corey Padnos","Hannah Leigh","Larry Leichliter","","",""
214756,"Ted 2",False,68000000,"en",76.0,"2015-06-25","Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",217022588.0,115.0,"Mark Wahlberg","Seth MacFarlane","Amanda Seyfried","Jessica Barth","Giovanni Ribisi","Seth MacFarlane","","",""
78235,"Bad Medicine",False,0,"en",5.0,"1985-11-22","Jeff Marx wants to study medicine and become a physician. However, his grades are far from enough to get him into an American medical school. But then he gets a chance to study medicine abroad in a small Latin American dictatorship governed by the dictator Ramon Madera who has a big interest in how the medical students behave.",2685453.0,98.0,"Steve Guttenberg","Alan Arkin","Julie Hagerty","Bill Macy","Curtis Armstrong","Harvey Miller","","",""
584,"2 Fast 2 Furious",False,76000000,"en",4.0,"2003-06-05","It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",236350661.0,107.0,"Paul Walker","Tyrese Gibson","Eva Mendes","Cole Hauser","Ludacris","John Singleton","Michael Brandt","Derek Haas",""
106414,"We Were Once a Fairytale",False,0,"en",0.0,"2008-06-17","We Were Once a Fairytale is a 2009 short film directed by Spike Jonze. It stars hip hop musician Kanye West.",0.0,11.0,"Kanye West","","","","","Spike Jonze","","",""
174988,"Folies Bergère de Paris",False,0,"en",0.0,"1935-02-22","An entertainer impersonates a look-alike banker, causing comic confusion for wife and girlfriend.",0.0,82.0,"Maurice Chevalier","Merle Oberon","Ann Sothern","Eric Blore","Ferdinand Munier","Roy Del Ruth","Bess Meredyth","Hal Long",""
39128,"Ernest In The Army",False,0,"en",1.0,"1998-02-24","Ernest P. Worrell is now in the military as a soldier. Once he begins, him and his team investigates a dictator who was responsible for the wars in the nearly village. Suddenly, Ernest finds a lost boy and has to keep him safe until his father recovers.",0.0,85.0,"Jim Varney","Ivan D. Lucas","","","","John R. Cherry III","","",""
50701,"How to Seduce Difficult Women",False,0,"en",1.0,"2009-10-30","Philippe, a French-American writer living in Manhattan, decides to take on ten relationship-challenged men to help them learn the art of seduction.",0.0,94.0,"Louis-Do de Lencquesaing","Stephanie Szostak","Jackie Hoffman","Jeff Skowron","Rachel Roberts","Richard Temtchine","","",""
47956,"The Norseman",False,0,"en",0.0,"1978-10-05","An 11th-century Viking prince sails to America to find his father, who on a previous voyage had been captured by Indians.",0.0,90.0,"Lee Majors","Cornel Wilde","Mel Ferrer","Jack Elam","Christopher Connelly","Charles B. Pierce","","",""
253255,"Fort Tilden",False,0,"en",2.0,"2014-03-08","Twenty-something Brooklynites Allie and Harper are directionless, privileged, and just a tiny bit damaged. All they want is to get to the beach, where a drug-fueled afternoon with cute boys awaits them. Alas, the journey becomes needlessly complicated, as the girls’ bike ride from Williamsburg to Fort Tilden Beach is littered with a barrage of unfriendly circumstances and the realization that their life skills are more limited than they should be.",0.0,95.0,"Bridey Elliott","Clare McNulty","Alysia Reiner","Neil Casey","Peter Vack","Sarah-Violet Bliss","","",""
43821,"The Return of Frank James",False,0,"en",1.0,"1940-08-16","Farmer Frank (Henry Fonda) and his ward (Jackie Cooper) hunt brother Jesse's killers, the back-shooting Fords.",0.0,92.0,"Henry Fonda","Gene Tierney","Jackie Cooper","Henry Hull","John Carradine","Fritz Lang","Sam Hellman","",""
15909,"Kermit's Swamp Years",False,0,"en",1.0,"2002-09-03","At 12 years old, Kermit the Frog and best friends Goggles and Croaker travel outside their homes in the swamps of the Deep South to do something extraordinary with their lives.",0.0,82.0,"Steve Whitmire","Bill Barretta","Dave Goelz","Joey Mazzarino","John Kennedy","David Gumpel","","",""
31362,"In the Line of Duty: The F.B.I. Murders",False,0,"en",0.0,"1988-09-28","It is 1985, and a small, tranquil Florida town is being rocked by a wave of vicious serial murders and bank robberies. Particularly sickening to the authorities is the gratuitous use of violence by two “Rambo” like killers who dress themselves in military garb. Based on actual events taken from FBI files, the movie depicts the Bureau’s efforts to track down these renegades.",0.0,92.0,"Ronny Cox","Bruce Greenwood","Michael Gross","Doug Sheehan","David Soul","Dick Lowry","","",""
109933,"My Gal Sal",False,0,"en",0.0,"1942-04-30","Biopic chronicling the early life of gay nineties-era songwriter Paul Dresser as he outgrows his job as carnival entertainer and moves up into New York society, writing one hit song after another. Despite his egotistical behavior, he manages to woo and win Sally Elliott, one of the more popular songstresses of the day",0.0,103.0,"Rita Hayworth","Victor Mature","John Sutton","Carole Landis","James Gleason","Irving Cummings","Karl Tunberg","Seton I. Miller",""
31935,"Too Late the Hero",False,6250000,"en",14.0,"1970-05-20","A WWII film set on a Pacific island. Japanese and allied forces occupy different parts of the island. When a group of British soldiers are sent on a mission behind enemy lines, things don't go exactly to plan. This film differs in that some of the 'heroes' are very reluctant, but they come good when they are pursued by the Japanese who are determined to prevent them returning to base.",0.0,145.0,"Michael Caine","Cliff Robertson","Henry Fonda","Ian Bannen","Harry Andrews","Robert Aldrich","Robert Aldrich","Lukas Heller",""
81347,"Likainen pommi",False,900000,"fi",0.0,"2011-09-23","Lissu on 28-vuotias nuori nainen, joka työskentelee levy-yhtiön pr-managerina. Elokuvan alussa Lissu käy kehityskeskustelun esimiehensä, dramaattisen mogulin Martin Bakkan kanssa. Palkankorotusta odottava Lissu järkyttyy pahoin, kun Martin ilmoittaa Lissun olleen pettymys ja uhkaa häntä potkuilla – ellei hän selviä ”viimeisestä mahdollisuudesta”.  Viimeinen mahdollisuus osoittautuu levy-yhtiön uudeksi salaiseksi projektiksi, josta puhutaan koodinimellä “Likainen pommi”. Koodinimen takaa paljastuu vanhempiensa levy-yhtiölle myymä 15-vuotias räävitön teinisensaatio PD, jonka alaisuuteen Lissu määrätään. PD on myös kaatumassa olevan levy-yhtiön viimeinen valttikortti.  Tuossa tuokiossa Lissu on mukana paitsi todella värikkäässä projektissa, myös varsin omintakeisessa ”huipputiimissä”, jossa pärjää vain kovilla otteilla ja kieroilulla tai olemalla PD:n suosiossa.",0.0,83.0,"Malla Malmivaara","Iida Lampela","Jukka Puotila","Jussi Vatanen","Niina Herala","Elias Koskimies","","",""
2048,"I, Robot",False,120000000,"en",26.0,"2004-07-15","In 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",347234916.0,115.0,"Will Smith","Bridget Moynahan","Alan Tudyk","James Cromwell","Bruce Greenwood","Alex Proyas","Akiva Goldsman","Jeff Vintar",""
53287,"The Super",False,22000000,"en",7.0,"1991-10-04","Joe Pesci stars as Louie Kritski, a heartless landlord who has been so negligent in keeping up his ghetto apartment that he is threatened with jail time. The judge gives him another option, which he accepts -- he must live in his rat-infested hell hole until he brings it up to liveable standards. The judge gives him 120 days, during which time Louie meets many of his tenants, including drug dealer Marlon (Ruben Blades). Over time, Louie grows more sympathetic with their problems and sees the results of his own greediness. Unfortunately, Louie's father, Big Lou Kritski (Vincent Gardenia), is the real owner of the property, and he resists his son's entreaties to spend money to clean up the place.",11000863.0,84.0,"Joe Pesci","Vincent Gardenia","Madolyn Smith Osborne","Stacey Travis","Carole Shelley","Rod Daniel","","",""
